station,jaar,maand_id,maand,erosiviteit
KMI_6434,2015,5,Mei,87.57
KMI_6434,2015,6,Juni,66.25
KMI_6434,2015,7,Juli,41.86
KMI_6434,2015,8,Augustus,429.32
KMI_6434,2015,9,September,109.19
KMI_6434,2015,10,Oktober,15.92
KMI_6434,2015,11,November,118.28
KMI_6434,2015,12,December,16.05
KMI_6434,2016,1,Januari,100.77
KMI_6434,2016,2,Februari,42.82
KMI_6434,2016,3,Maart,62.02
KMI_6434,2016,4,April,56.01
KMI_6434,2016,5,Mei,484.9
KMI_6434,2016,6,Juni,867.04
KMI_6434,2016,7,Juli,123.6
KMI_6434,2016,8,Augustus,61.15
KMI_6434,2016,9,September,15.3
KMI_6434,2016,10,Oktober,2.85
KMI_6434,2016,11,November,152.6
KMI_6434,2016,12,December,5.89
KMI_6434,2017,1,Januari,51.1
KMI_6434,2017,2,Februari,56.97
KMI_6434,2017,3,Maart,17.22
KMI_6434,2017,4,April,18.05
KMI_6434,2017,5,Mei,9.34
KMI_6434,2017,6,Juni,26.64
KMI_6434,2017,7,Juli,77.21
KMI_6434,2017,8,Augustus,251.1
KMI_6434,2017,9,September,74.51
KMI_6434,2017,10,Oktober,33.11
KMI_6434,2017,11,November,98.75
KMI_6434,2017,12,December,124.82
KMI_6434,2018,1,Januari,46.63
KMI_6434,2018,2,Februari,11.67
KMI_6434,2018,3,Maart,73.41
KMI_6434,2018,4,April,36.64
KMI_6434,2018,5,Mei,499.32
KMI_6434,2018,6,Juni,0.85
KMI_6434,2018,7,Juli,21.35
KMI_6434,2018,8,Augustus,217.42
KMI_6434,2018,9,September,57.62
KMI_6434,2018,10,Oktober,109.94
KMI_6434,2018,11,November,8.6
KMI_6434,2018,12,December,46.73
KMI_6434,2019,1,Januari,19.06
KMI_6434,2019,2,Februari,16.45
KMI_6434,2019,3,Maart,72.08
KMI_6434,2019,4,April,6.45
KMI_6434,2019,5,Mei,47.95
KMI_6434,2019,6,Juni,334.0
KMI_6434,2019,7,Juli,47.08
KMI_6434,2019,8,Augustus,67.76
KMI_6434,2019,9,September,158.09
KMI_6434,2019,10,Oktober,42.8
KMI_6434,2019,11,November,46.0
KMI_6434,2019,12,December,39.98
KMI_6434,2020,1,Januari,20.01
KMI_6434,2020,2,Februari,81.95
KMI_6434,2020,3,Maart,34.16
KMI_6434,2020,4,April,21.69
KMI_6434,2020,5,Mei,9.65
KMI_6434,2020,6,Juni,147.98
KMI_6434,2020,7,Juli,11.34
KMI_6434,2020,8,Augustus,280.36
KMI_6434,2020,9,September,234.19
KMI_6434,2020,10,Oktober,82.29
KMI_6434,2020,11,November,28.22
KMI_6434,2020,12,December,31.93
KMI_6434,2021,1,Januari,42.13
KMI_6434,2021,2,Februari,35.99
KMI_6434,2021,3,Maart,9.04
KMI_6434,2021,4,April,16.75
KMI_6434,2021,5,Mei,495.71
KMI_6434,2021,6,Juni,1161.8
KMI_6434,2021,7,Juli,37.06
KMI_6434,2021,8,Augustus,245.64
KMI_6434,2021,9,September,20.35
KMI_6434,2021,10,Oktober,109.39
KMI_6434,2021,11,November,44.22
KMI_6434,2021,12,December,61.19
KMI_6434,2022,1,Januari,28.53
KMI_6434,2022,2,Februari,27.31
KMI_6434,2022,3,Maart,1.07
KMI_6434,2022,4,April,22.47
KMI_6434,2022,5,Mei,309.38
KMI_6434,2022,6,Juni,110.74
KMI_6434,2022,7,Juli,1.46
KMI_6434,2022,8,Augustus,124.37
KMI_6434,2022,9,September,657.2
KMI_6434,2022,10,Oktober,50.37
KMI_6434,2022,11,November,36.5
KMI_6434,2022,12,December,54.08
KMI_6434,2023,1,Januari,56.29
KMI_6434,2023,2,Februari,0.42
KMI_6434,2023,3,Maart,91.53
KMI_6434,2023,4,April,25.08
KMI_6434,2023,5,Mei,26.71
KMI_6434,2023,6,Juni,84.43
KMI_6434,2023,7,Juli,157.94
KMI_6434,2023,8,Augustus,281.16
KMI_6434,2023,9,September,171.32
KMI_6434,2023,10,Oktober,80.65
KMI_6434,2023,11,November,155.46
KMI_6434,2023,12,December,70.21
KMI_6434,2024,1,Januari,53.77
KMI_6434,2024,2,Februari,65.21
KMI_6434,2024,3,Maart,33.81
KMI_6434,2024,4,April,58.21
KMI_6434,2024,5,Mei,60.59
KMI_6434,2024,6,Juni,103.22
KMI_6434,2024,7,Juli,78.65
KMI_6434,2024,8,Augustus,248.28
KMI_6434,2024,9,September,200.8
KMI_6434,2024,10,Oktober,38.56
KMI_6434,2024,11,November,43.55
KMI_6434,2024,12,December,54.07
KMI_6438,2013,1,Januari,24.13
KMI_6438,2013,2,Februari,15.87
KMI_6438,2013,3,Maart,12.43
KMI_6438,2013,4,April,10.49
KMI_6438,2013,5,Mei,51.41
KMI_6438,2013,6,Juni,39.39
KMI_6438,2013,7,Juli,1195.87
KMI_6438,2013,8,Augustus,24.61
KMI_6438,2013,9,September,125.29
KMI_6438,2013,10,Oktober,83.11
KMI_6438,2013,11,November,59.13
KMI_6438,2013,12,December,15.4
KMI_6438,2014,1,Januari,42.99
KMI_6438,2014,2,Februari,24.77
KMI_6438,2014,3,Maart,21.84
KMI_6438,2014,4,April,9.09
KMI_6438,2014,5,Mei,159.71
KMI_6438,2014,6,Juni,426.75
KMI_6438,2014,7,Juli,179.96
KMI_6438,2014,8,Augustus,218.85
KMI_6438,2014,9,September,14.53
KMI_6438,2014,10,Oktober,121.01
KMI_6438,2014,11,November,32.08
KMI_6438,2014,12,December,65.73
KMI_6438,2015,1,Januari,77.37
KMI_6438,2015,2,Februari,23.83
KMI_6438,2015,3,Maart,29.28
KMI_6438,2015,4,April,611.69
KMI_6438,2015,5,Mei,77.15
KMI_6438,2015,6,Juni,13.06
KMI_6438,2015,7,Juli,70.47
KMI_6438,2015,8,Augustus,315.79
KMI_6438,2015,9,September,414.82
KMI_6438,2015,10,Oktober,8.12
KMI_6438,2015,11,November,65.81
KMI_6438,2015,12,December,14.96
KMI_6438,2016,1,Januari,100.59
KMI_6438,2016,2,Februari,38.11
KMI_6438,2016,3,Maart,50.36
KMI_6438,2016,4,April,56.99
KMI_6438,2016,5,Mei,305.25
KMI_6438,2016,6,Juni,716.02
KMI_6438,2016,7,Juli,57.05
KMI_6438,2016,8,Augustus,56.31
KMI_6438,2016,9,September,10.01
KMI_6438,2016,10,Oktober,19.92
KMI_6438,2016,11,November,183.98
KMI_6438,2016,12,December,4.33
KMI_6438,2017,1,Januari,44.1
KMI_6438,2017,2,Februari,46.57
KMI_6438,2017,3,Maart,17.27
KMI_6438,2017,4,April,12.63
KMI_6438,2017,5,Mei,50.42
KMI_6438,2017,6,Juni,115.15
KMI_6438,2017,7,Juli,374.39
KMI_6438,2017,8,Augustus,60.14
KMI_6438,2017,9,September,121.79
KMI_6438,2017,10,Oktober,118.36
KMI_6438,2017,11,November,60.81
KMI_6438,2017,12,December,54.23
KMI_6438,2018,1,Januari,44.42
KMI_6438,2018,2,Februari,11.38
KMI_6438,2018,3,Maart,48.68
KMI_6438,2018,4,April,92.14
KMI_6438,2018,5,Mei,706.02
KMI_6438,2018,6,Juni,2.12
KMI_6438,2018,7,Juli,32.86
KMI_6438,2018,8,Augustus,106.88
KMI_6438,2018,9,September,29.41
KMI_6438,2018,10,Oktober,33.61
KMI_6438,2018,11,November,8.89
KMI_6438,2018,12,December,58.72
KMI_6438,2019,1,Januari,19.29
KMI_6438,2019,2,Februari,7.16
KMI_6438,2019,3,Maart,44.14
KMI_6438,2019,4,April,30.33
KMI_6438,2019,5,Mei,48.14
KMI_6438,2019,6,Juni,1998.09
KMI_6438,2019,7,Juli,6.52
KMI_6438,2019,8,Augustus,29.43
KMI_6438,2019,9,September,89.35
KMI_6438,2019,10,Oktober,143.25
KMI_6438,2019,11,November,25.5
KMI_6438,2019,12,December,27.49
KMI_6438,2020,1,Januari,31.76
KMI_6438,2020,2,Februari,108.73
KMI_6438,2020,3,Maart,33.07
KMI_6438,2020,4,April,6.61
KMI_6438,2020,5,Mei,40.37
KMI_6438,2020,6,Juni,306.52
KMI_6438,2020,7,Juli,31.46
KMI_6438,2020,8,Augustus,774.89
KMI_6438,2020,9,September,95.13
KMI_6438,2020,10,Oktober,84.09
KMI_6438,2020,11,November,15.65
KMI_6438,2020,12,December,30.64
KMI_6438,2021,1,Januari,49.26
KMI_6438,2021,2,Februari,29.39
KMI_6438,2021,3,Maart,19.8
KMI_6438,2021,4,April,11.22
KMI_6438,2021,5,Mei,183.78
KMI_6438,2021,6,Juni,162.65
KMI_6438,2021,7,Juli,193.56
KMI_6438,2021,8,Augustus,113.11
KMI_6438,2021,9,September,40.19
KMI_6438,2021,10,Oktober,97.31
KMI_6438,2021,11,November,57.32
KMI_6438,2021,12,December,14.38
KMI_6438,2022,1,Januari,34.78
KMI_6438,2022,2,Februari,77.4
KMI_6438,2022,3,Maart,0.52
KMI_6438,2022,4,April,12.51
KMI_6438,2022,5,Mei,88.11
KMI_6438,2022,6,Juni,127.54
KMI_6438,2022,7,Juli,26.42
KMI_6438,2022,8,Augustus,27.3
KMI_6438,2022,9,September,274.19
KMI_6438,2022,10,Oktober,20.97
KMI_6438,2022,11,November,29.13
KMI_6438,2022,12,December,49.37
KMI_6438,2023,1,Januari,48.93
KMI_6438,2023,2,Februari,0.52
KMI_6438,2023,3,Maart,77.61
KMI_6438,2023,4,April,30.62
KMI_6438,2023,5,Mei,39.74
KMI_6438,2023,6,Juni,31.39
KMI_6438,2023,7,Juli,143.32
KMI_6438,2023,8,Augustus,364.06
KMI_6438,2023,9,September,153.07
KMI_6438,2023,10,Oktober,130.27
KMI_6438,2023,11,November,87.11
KMI_6438,2023,12,December,99.82
KMI_6438,2024,1,Januari,75.92
KMI_6438,2024,2,Februari,53.32
KMI_6438,2024,3,Maart,21.99
KMI_6438,2024,4,April,87.64
KMI_6438,2024,5,Mei,239.16
KMI_6438,2024,6,Juni,50.5
KMI_6438,2024,7,Juli,119.14
KMI_6438,2024,8,Augustus,101.16
KMI_6438,2024,9,September,101.76
KMI_6438,2024,10,Oktober,32.49
KMI_6438,2024,11,November,70.66
KMI_6438,2024,12,December,23.57
KMI_6439,2008,1,Januari,10.0
KMI_6439,2008,2,Februari,33.11
KMI_6439,2008,3,Maart,117.94
KMI_6439,2008,4,April,26.18
KMI_6439,2008,5,Mei,27.58
KMI_6439,2008,6,Juni,461.93
KMI_6439,2008,7,Juli,107.79
KMI_6439,2008,8,Augustus,56.68
KMI_6439,2008,9,September,42.22
KMI_6439,2008,10,Oktober,43.09
KMI_6439,2008,11,November,36.01
KMI_6439,2008,12,December,4.61
KMI_6439,2009,1,Januari,31.7
KMI_6439,2009,2,Februari,21.28
KMI_6439,2009,3,Maart,52.91
KMI_6439,2009,4,April,22.34
KMI_6439,2009,5,Mei,311.48
KMI_6439,2009,6,Juni,60.03
KMI_6439,2009,7,Juli,228.52
KMI_6439,2009,8,Augustus,48.3
KMI_6439,2009,9,September,12.1
KMI_6439,2009,10,Oktober,147.61
KMI_6439,2009,11,November,51.37
KMI_6439,2009,12,December,31.16
KMI_6439,2010,1,Januari,7.76
KMI_6439,2010,2,Februari,28.28
KMI_6439,2010,3,Maart,92.81
KMI_6439,2010,4,April,8.13
KMI_6439,2010,5,Mei,55.93
KMI_6439,2010,6,Juni,121.33
KMI_6439,2010,7,Juli,357.98
KMI_6439,2010,8,Augustus,173.34
KMI_6439,2010,9,September,170.45
KMI_6439,2010,10,Oktober,45.84
KMI_6439,2010,11,November,193.27
KMI_6439,2010,12,December,13.12
KMI_6439,2011,1,Januari,24.91
KMI_6439,2011,2,Februari,10.31
KMI_6439,2011,3,Maart,11.07
KMI_6439,2011,4,April,8.35
KMI_6439,2011,5,Mei,11.34
KMI_6439,2011,6,Juni,1525.72
KMI_6439,2011,7,Juli,21.21
KMI_6439,2011,8,Augustus,542.15
KMI_6439,2011,9,September,153.0
KMI_6439,2011,10,Oktober,12.38
KMI_6439,2011,11,November,0.86
KMI_6439,2011,12,December,117.77
KMI_6439,2012,1,Januari,117.45
KMI_6439,2012,2,Februari,8.35
KMI_6439,2012,3,Maart,8.87
KMI_6439,2012,4,April,55.25
KMI_6439,2012,5,Mei,35.3
KMI_6439,2012,6,Juni,314.48
KMI_6439,2012,7,Juli,267.36
KMI_6439,2012,8,Augustus,33.45
KMI_6439,2012,9,September,56.48
KMI_6439,2012,10,Oktober,68.89
KMI_6439,2012,11,November,11.32
KMI_6439,2012,12,December,114.23
KMI_6439,2013,1,Januari,29.82
KMI_6439,2013,2,Februari,14.96
KMI_6439,2013,3,Maart,7.15
KMI_6439,2013,4,April,6.17
KMI_6439,2013,5,Mei,67.66
KMI_6439,2013,6,Juni,276.06
KMI_6439,2013,7,Juli,243.22
KMI_6439,2013,8,Augustus,19.4
KMI_6439,2013,9,September,37.81
KMI_6439,2013,10,Oktober,197.19
KMI_6439,2013,11,November,65.6
KMI_6439,2013,12,December,54.49
KMI_6439,2014,1,Januari,34.6
KMI_6439,2014,2,Februari,27.21
KMI_6439,2014,3,Maart,15.47
KMI_6439,2014,4,April,6.56
KMI_6439,2014,5,Mei,127.21
KMI_6439,2014,6,Juni,349.1
KMI_6439,2014,7,Juli,529.34
KMI_6439,2014,8,Augustus,246.75
KMI_6439,2014,9,September,11.59
KMI_6439,2014,10,Oktober,61.35
KMI_6439,2014,11,November,54.63
KMI_6439,2014,12,December,56.29
KMI_6439,2015,1,Januari,71.93
KMI_6439,2015,2,Februari,9.7
KMI_6439,2015,3,Maart,55.17
KMI_6439,2015,4,April,10.41
KMI_6439,2015,5,Mei,56.09
KMI_6439,2015,6,Juni,58.96
KMI_6439,2015,7,Juli,47.68
KMI_6439,2015,8,Augustus,551.32
KMI_6439,2015,9,September,102.59
KMI_6439,2015,10,Oktober,12.52
KMI_6439,2015,11,November,57.19
KMI_6439,2015,12,December,10.08
KMI_6439,2016,1,Januari,105.24
KMI_6439,2016,2,Februari,49.94
KMI_6439,2016,3,Maart,20.87
KMI_6439,2016,4,April,41.0
KMI_6439,2016,5,Mei,227.45
KMI_6439,2016,6,Juni,773.78
KMI_6439,2016,7,Juli,125.26
KMI_6439,2016,8,Augustus,192.01
KMI_6439,2016,9,September,48.79
KMI_6439,2016,10,Oktober,11.9
KMI_6439,2016,11,November,96.2
KMI_6439,2016,12,December,6.46
KMI_6439,2017,1,Januari,21.66
KMI_6439,2017,2,Februari,29.83
KMI_6439,2017,3,Maart,13.56
KMI_6439,2017,4,April,9.29
KMI_6439,2017,5,Mei,14.33
KMI_6439,2017,6,Juni,20.29
KMI_6439,2017,7,Juli,189.46
KMI_6439,2017,8,Augustus,206.59
KMI_6439,2017,9,September,105.67
KMI_6439,2017,10,Oktober,29.06
KMI_6439,2017,11,November,41.38
KMI_6439,2017,12,December,59.48
KMI_6439,2018,1,Januari,33.78
KMI_6439,2018,2,Februari,11.74
KMI_6439,2018,3,Maart,33.86
KMI_6439,2018,4,April,65.68
KMI_6439,2018,5,Mei,22.38
KMI_6439,2018,6,Juni,29.22
KMI_6439,2018,7,Juli,0.31
KMI_6439,2018,8,Augustus,283.04
KMI_6439,2018,9,September,279.65
KMI_6439,2018,10,Oktober,32.38
KMI_6439,2018,11,November,5.48
KMI_6439,2018,12,December,45.43
KMI_6439,2019,1,Januari,19.37
KMI_6439,2019,2,Februari,12.28
KMI_6439,2019,3,Maart,56.06
KMI_6439,2019,4,April,18.65
KMI_6439,2019,5,Mei,26.13
KMI_6439,2019,6,Juni,87.92
KMI_6439,2019,7,Juli,58.67
KMI_6439,2019,8,Augustus,68.63
KMI_6439,2019,9,September,150.16
KMI_6439,2019,10,Oktober,37.37
KMI_6439,2019,11,November,125.39
KMI_6439,2019,12,December,28.03
KMI_6439,2020,1,Januari,10.27
KMI_6439,2020,2,Februari,94.19
KMI_6439,2020,3,Maart,26.17
KMI_6439,2020,4,April,37.2
KMI_6439,2020,5,Mei,7.01
KMI_6439,2020,6,Juni,135.59
KMI_6439,2020,7,Juli,13.87
KMI_6439,2020,8,Augustus,204.75
KMI_6439,2020,9,September,105.57
KMI_6439,2020,10,Oktober,72.91
KMI_6439,2020,11,November,17.07
KMI_6439,2020,12,December,23.01
KMI_6439,2021,1,Januari,42.41
KMI_6439,2021,2,Februari,66.81
KMI_6439,2021,3,Maart,12.38
KMI_6439,2021,4,April,7.37
KMI_6439,2021,5,Mei,80.91
KMI_6439,2021,6,Juni,678.29
KMI_6439,2021,7,Juli,247.17
KMI_6439,2021,8,Augustus,331.33
KMI_6439,2021,9,September,4.36
KMI_6439,2021,10,Oktober,66.32
KMI_6439,2021,11,November,33.67
KMI_6439,2021,12,December,54.15
KMI_6439,2022,1,Januari,19.85
KMI_6439,2022,2,Februari,95.22
KMI_6439,2022,3,Maart,0.0
KMI_6439,2022,4,April,4.65
KMI_6439,2022,5,Mei,123.29
KMI_6439,2022,6,Juni,357.74
KMI_6439,2022,7,Juli,50.32
KMI_6439,2022,8,Augustus,4.62
KMI_6439,2022,9,September,306.78
KMI_6439,2022,10,Oktober,41.1
KMI_6439,2022,11,November,28.62
KMI_6439,2022,12,December,44.73
KMI_6439,2023,1,Januari,49.46
KMI_6439,2023,2,Februari,0.3
KMI_6439,2023,3,Maart,80.95
KMI_6439,2023,4,April,13.28
KMI_6439,2023,5,Mei,73.46
KMI_6439,2023,6,Juni,104.88
KMI_6439,2023,7,Juli,390.72
KMI_6439,2023,8,Augustus,301.0
KMI_6439,2023,9,September,78.9
KMI_6439,2023,10,Oktober,133.65
KMI_6439,2023,11,November,105.0
KMI_6439,2023,12,December,49.07
KMI_6439,2024,1,Januari,44.26
KMI_6439,2024,2,Februari,52.3
KMI_6439,2024,3,Maart,28.56
KMI_6439,2024,4,April,26.71
KMI_6439,2024,5,Mei,231.39
KMI_6439,2024,6,Juni,226.5
KMI_6439,2024,7,Juli,874.32
KMI_6439,2024,8,Augustus,277.29
KMI_6439,2024,9,September,309.04
KMI_6439,2024,10,Oktober,38.64
KMI_6439,2024,11,November,56.21
KMI_6439,2024,12,December,54.22
KMI_6447,1898,1,Januari,4.21
KMI_6447,1898,2,Februari,31.14
KMI_6447,1898,3,Maart,20.29
KMI_6447,1898,4,April,19.39
KMI_6447,1898,5,Mei,31.64
KMI_6447,1898,6,Juni,271.08
KMI_6447,1898,7,Juli,16.03
KMI_6447,1898,8,Augustus,194.72
KMI_6447,1898,9,September,4.83
KMI_6447,1898,10,Oktober,21.51
KMI_6447,1898,11,November,16.1
KMI_6447,1898,12,December,4.73
KMI_6447,1899,1,Januari,25.57
KMI_6447,1899,2,Februari,5.0
KMI_6447,1899,3,Maart,2.47
KMI_6447,1899,4,April,29.6
KMI_6447,1899,5,Mei,82.17
KMI_6447,1899,6,Juni,25.79
KMI_6447,1899,7,Juli,264.03
KMI_6447,1899,8,Augustus,39.56
KMI_6447,1899,9,September,731.09
KMI_6447,1899,10,Oktober,80.75
KMI_6447,1899,11,November,15.38
KMI_6447,1899,12,December,21.14
KMI_6447,1900,1,Januari,21.96
KMI_6447,1900,2,Februari,17.84
KMI_6447,1900,3,Maart,3.52
KMI_6447,1900,4,April,16.62
KMI_6447,1900,5,Mei,57.32
KMI_6447,1900,6,Juni,62.33
KMI_6447,1900,7,Juli,167.04
KMI_6447,1900,8,Augustus,48.63
KMI_6447,1900,9,September,87.51
KMI_6447,1900,10,Oktober,107.17
KMI_6447,1900,11,November,13.57
KMI_6447,1900,12,December,173.17
KMI_6447,1901,1,Januari,31.85
KMI_6447,1901,2,Februari,7.38
KMI_6447,1901,3,Maart,70.6
KMI_6447,1901,4,April,40.5
KMI_6447,1901,5,Mei,1.53
KMI_6447,1901,6,Juni,104.84
KMI_6447,1901,7,Juli,387.55
KMI_6447,1901,8,Augustus,112.7
KMI_6447,1901,9,September,32.29
KMI_6447,1901,10,Oktober,73.83
KMI_6447,1901,11,November,12.24
KMI_6447,1901,12,December,28.0
KMI_6447,1902,1,Januari,17.21
KMI_6447,1902,2,Februari,17.55
KMI_6447,1902,3,Maart,7.95
KMI_6447,1902,4,April,28.54
KMI_6447,1902,5,Mei,44.59
KMI_6447,1902,6,Juni,63.4
KMI_6447,1902,7,Juli,129.59
KMI_6447,1902,8,Augustus,200.45
KMI_6447,1902,9,September,727.55
KMI_6447,1902,10,Oktober,72.09
KMI_6447,1902,11,November,11.09
KMI_6447,1902,12,December,38.88
KMI_6447,1903,1,Januari,30.97
KMI_6447,1903,2,Februari,6.17
KMI_6447,1903,3,Maart,21.66
KMI_6447,1903,4,April,58.85
KMI_6447,1903,5,Mei,22.62
KMI_6447,1903,6,Juni,57.82
KMI_6447,1903,7,Juli,247.79
KMI_6447,1903,8,Augustus,64.69
KMI_6447,1903,9,September,76.08
KMI_6447,1903,10,Oktober,432.5
KMI_6447,1903,11,November,16.6
KMI_6447,1903,12,December,7.57
KMI_6447,1904,1,Januari,20.8
KMI_6447,1904,2,Februari,39.56
KMI_6447,1904,3,Maart,27.55
KMI_6447,1904,4,April,5.54
KMI_6447,1904,5,Mei,31.16
KMI_6447,1904,6,Juni,25.73
KMI_6447,1904,7,Juli,121.66
KMI_6447,1904,8,Augustus,70.59
KMI_6447,1904,9,September,267.55
KMI_6447,1904,10,Oktober,17.6
KMI_6447,1904,11,November,37.06
KMI_6447,1904,12,December,66.96
KMI_6447,1905,1,Januari,11.21
KMI_6447,1905,2,Februari,4.19
KMI_6447,1905,3,Maart,60.98
KMI_6447,1905,4,April,48.52
KMI_6447,1905,5,Mei,189.55
KMI_6447,1905,6,Juni,74.2
KMI_6447,1905,7,Juli,335.48
KMI_6447,1905,8,Augustus,416.71
KMI_6447,1905,9,September,79.2
KMI_6447,1905,10,Oktober,84.14
KMI_6447,1905,11,November,34.76
KMI_6447,1905,12,December,8.57
KMI_6447,1906,1,Januari,62.46
KMI_6447,1906,2,Februari,23.91
KMI_6447,1906,3,Maart,23.53
KMI_6447,1906,4,April,20.99
KMI_6447,1906,5,Mei,112.62
KMI_6447,1906,6,Juni,23.23
KMI_6447,1906,7,Juli,337.46
KMI_6447,1906,8,Augustus,24.83
KMI_6447,1906,9,September,77.62
KMI_6447,1906,10,Oktober,26.32
KMI_6447,1906,11,November,38.11
KMI_6447,1906,12,December,17.9
KMI_6447,1907,1,Januari,16.87
KMI_6447,1907,2,Februari,26.93
KMI_6447,1907,3,Maart,19.96
KMI_6447,1907,4,April,45.56
KMI_6447,1907,5,Mei,74.83
KMI_6447,1907,6,Juni,38.08
KMI_6447,1907,7,Juli,64.84
KMI_6447,1907,8,Augustus,109.89
KMI_6447,1907,9,September,8.22
KMI_6447,1907,10,Oktober,51.66
KMI_6447,1907,11,November,14.72
KMI_6447,1907,12,December,20.27
KMI_6447,1908,1,Januari,9.7
KMI_6447,1908,2,Februari,21.75
KMI_6447,1908,3,Maart,11.5
KMI_6447,1908,4,April,14.78
KMI_6447,1908,5,Mei,182.74
KMI_6447,1908,6,Juni,190.73
KMI_6447,1908,7,Juli,139.42
KMI_6447,1908,8,Augustus,119.0
KMI_6447,1908,9,September,61.41
KMI_6447,1908,10,Oktober,8.72
KMI_6447,1908,11,November,51.27
KMI_6447,1908,12,December,11.42
KMI_6447,1909,1,Januari,12.41
KMI_6447,1909,2,Februari,6.31
KMI_6447,1909,3,Maart,36.31
KMI_6447,1909,4,April,71.64
KMI_6447,1909,5,Mei,8.37
KMI_6447,1909,6,Juni,67.65
KMI_6447,1909,7,Juli,127.39
KMI_6447,1909,8,Augustus,51.12
KMI_6447,1909,9,September,69.15
KMI_6447,1909,10,Oktober,49.56
KMI_6447,1909,11,November,12.41
KMI_6447,1909,12,December,103.39
KMI_6447,1910,1,Januari,34.16
KMI_6447,1910,2,Februari,59.01
KMI_6447,1910,3,Maart,17.64
KMI_6447,1910,4,April,29.18
KMI_6447,1910,5,Mei,262.87
KMI_6447,1910,6,Juni,125.13
KMI_6447,1910,7,Juli,401.98
KMI_6447,1910,8,Augustus,169.17
KMI_6447,1910,9,September,98.72
KMI_6447,1910,10,Oktober,37.82
KMI_6447,1910,11,November,110.55
KMI_6447,1910,12,December,34.54
KMI_6447,1911,1,Januari,8.04
KMI_6447,1911,2,Februari,15.89
KMI_6447,1911,3,Maart,77.69
KMI_6447,1911,4,April,22.06
KMI_6447,1911,5,Mei,56.73
KMI_6447,1911,6,Juni,86.45
KMI_6447,1911,7,Juli,5.07
KMI_6447,1911,8,Augustus,49.82
KMI_6447,1911,9,September,149.07
KMI_6447,1911,10,Oktober,42.54
KMI_6447,1911,11,November,32.2
KMI_6447,1911,12,December,51.43
KMI_6447,1912,1,Januari,26.94
KMI_6447,1912,2,Februari,18.63
KMI_6447,1912,3,Maart,53.67
KMI_6447,1912,4,April,8.36
KMI_6447,1912,5,Mei,14.31
KMI_6447,1912,6,Juni,95.27
KMI_6447,1912,7,Juli,498.19
KMI_6447,1912,8,Augustus,220.84
KMI_6447,1912,9,September,54.8
KMI_6447,1912,10,Oktober,53.66
KMI_6447,1912,11,November,62.41
KMI_6447,1912,12,December,56.43
KMI_6447,1913,1,Januari,31.46
KMI_6447,1913,2,Februari,7.52
KMI_6447,1913,3,Maart,72.67
KMI_6447,1913,4,April,47.66
KMI_6447,1913,5,Mei,227.76
KMI_6447,1913,6,Juni,78.4
KMI_6447,1913,7,Juli,202.93
KMI_6447,1913,8,Augustus,20.0
KMI_6447,1913,9,September,35.76
KMI_6447,1913,10,Oktober,25.42
KMI_6447,1913,11,November,73.7
KMI_6447,1913,12,December,25.82
KMI_6447,1914,1,Januari,80.59
KMI_6447,1914,2,Februari,19.56
KMI_6447,1914,3,Maart,78.26
KMI_6447,1914,4,April,29.45
KMI_6447,1914,5,Mei,64.09
KMI_6447,1914,6,Juni,100.92
KMI_6447,1914,7,Juli,891.51
KMI_6447,1914,8,Augustus,121.5
KMI_6447,1914,9,September,88.15
KMI_6447,1914,10,Oktober,12.41
KMI_6447,1914,11,November,62.05
KMI_6447,1914,12,December,48.49
KMI_6447,1915,1,Januari,59.7
KMI_6447,1915,2,Februari,68.56
KMI_6447,1915,3,Maart,16.26
KMI_6447,1915,4,April,41.6
KMI_6447,1915,5,Mei,112.62
KMI_6447,1915,6,Juni,232.08
KMI_6447,1915,7,Juli,61.49
KMI_6447,1915,8,Augustus,302.25
KMI_6447,1915,9,September,67.83
KMI_6447,1915,10,Oktober,16.67
KMI_6447,1915,11,November,58.5
KMI_6447,1915,12,December,75.35
KMI_6447,1916,1,Januari,28.89
KMI_6447,1916,2,Februari,39.64
KMI_6447,1916,3,Maart,34.29
KMI_6447,1916,4,April,94.93
KMI_6447,1916,5,Mei,67.12
KMI_6447,1916,6,Juni,168.18
KMI_6447,1916,7,Juli,688.2
KMI_6447,1916,8,Augustus,250.16
KMI_6447,1916,9,September,136.37
KMI_6447,1916,10,Oktober,33.88
KMI_6447,1916,11,November,56.96
KMI_6447,1916,12,December,112.34
KMI_6447,1917,1,Januari,17.17
KMI_6447,1917,2,Februari,4.84
KMI_6447,1917,3,Maart,28.48
KMI_6447,1917,4,April,34.65
KMI_6447,1917,5,Mei,400.53
KMI_6447,1917,6,Juni,275.89
KMI_6447,1917,7,Juli,282.7
KMI_6447,1917,8,Augustus,146.23
KMI_6447,1917,9,September,13.27
KMI_6447,1917,10,Oktober,132.34
KMI_6447,1917,11,November,39.46
KMI_6447,1917,12,December,7.29
KMI_6447,1918,1,Januari,113.76
KMI_6447,1918,2,Februari,16.94
KMI_6447,1918,3,Maart,26.03
KMI_6447,1918,4,April,24.34
KMI_6447,1918,5,Mei,107.53
KMI_6447,1918,6,Juni,20.6
KMI_6447,1918,7,Juli,142.85
KMI_6447,1918,8,Augustus,332.71
KMI_6447,1918,9,September,215.43
KMI_6447,1918,10,Oktober,30.66
KMI_6447,1918,11,November,15.82
KMI_6447,1918,12,December,70.7
